para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,constituency_depth
6,620.0,336.0,1,6,山,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,6,24,7.0
6,660.0,336.0,1,7,坡,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,7,24,7.0
6,700.0,336.0,1,8,上,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,8,24,6.0
6,740.0,336.0,1,9,跑,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,9,24,5.0
6,780.0,336.0,1,10,来,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,10,24,5.0
6,820.0,336.0,1,11,跑,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,11,24,5.0
6,860.0,336.0,1,12,去,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,12,24,5.0
6,900.0,336.0,1,13,到,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,13,24,5.0
6,940.0,336.0,1,14,不,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,14,24,11.0
6,980.0,336.0,1,15,认,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,15,24,11.0
6,1020.0,336.0,1,16,识,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,16,24,11.0
6,1060.0,336.0,1,17,的,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,17,24,8.0
6,1100.0,336.0,1,18,地,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,18,24,7.0
6,1140.0,336.0,1,19,方,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,19,24,7.0
6,1180.0,336.0,1,20,瞎,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,20,24,6.0
6,1220.0,336.0,1,21,走,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,21,24,7.0
6,1260.0,336.0,1,22,探,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,22,24,6.0
6,1300.0,336.0,1,23,险,虫下河捞鱼在山坡上跑来跑去到不认识的地方瞎走探险,23,24,6.0
6,1340.0,336.0,1,24,，,，,-1,1,0.0
6,1380.0,336.0,1,25,天,天黑了就一,0,5,4.0
6,1420.0,336.0,1,26,黑,天黑了就一,1,5,4.0
6,1460.0,336.0,1,27,了,天黑了就一,2,5,4.0
6,1500.0,336.0,1,28,就,天黑了就一,3,5,5.0
6,1540.0,336.0,1,29,一,天黑了就一,4,5,4.0
6,380.0,400.0,2,0,身,身土回家吃饭,0,6,3.0
6,420.0,400.0,2,1,土,身土回家吃饭,1,6,3.0
6,460.0,400.0,2,2,回,身土回家吃饭,2,6,4.0
6,500.0,400.0,2,3,家,身土回家吃饭,3,6,4.0
6,540.0,400.0,2,4,吃,身土回家吃饭,4,6,5.0
6,580.0,400.0,2,5,饭,身土回家吃饭,5,6,5.0
6,620.0,400.0,2,6,，,，,-1,1,0.0
6,660.0,400.0,2,7,然,然后洗个澡8点睡觉,0,9,3.0
6,700.0,400.0,2,8,后,然后洗个澡8点睡觉,1,9,3.0
6,740.0,400.0,2,9,洗,然后洗个澡8点睡觉,2,9,4.0
6,780.0,400.0,2,10,个,然后洗个澡8点睡觉,3,9,7.0
6,820.0,400.0,2,11,澡,然后洗个澡8点睡觉,4,9,6.0
6,860.0,400.0,2,12,8,然后洗个澡8点睡觉,5,9,5.0
6,900.0,400.0,2,13,点,然后洗个澡8点睡觉,6,9,5.0
6,940.0,400.0,2,14,睡,然后洗个澡8点睡觉,7,9,5.0
6,980.0,400.0,2,15,觉,然后洗个澡8点睡觉,8,9,5.0
6,1020.0,400.0,2,16,，,，,-1,1,0.0
6,1060.0,400.0,2,17,偶,偶尔也写写作业,0,7,4.0
6,1100.0,400.0,2,18,尔,偶尔也写写作业,1,7,4.0
6,1140.0,400.0,2,19,也,偶尔也写写作业,2,7,4.0
6,1180.0,400.0,2,20,写,偶尔也写写作业,3,7,4.0
6,1220.0,400.0,2,21,写,偶尔也写写作业,4,7,4.0
6,1260.0,400.0,2,22,作,偶尔也写写作业,5,7,5.0
6,1300.0,400.0,2,23,业,偶尔也写写作业,6,7,5.0
6,1340.0,400.0,2,24,，,，,-1,1,0.0
6,1380.0,400.0,2,25,想,想偷懒就不,0,5,4.0
6,1420.0,400.0,2,26,偷,想偷懒就不,1,5,6.0
6,1460.0,400.0,2,27,懒,想偷懒就不,2,5,6.0
6,1500.0,400.0,2,28,就,想偷懒就不,3,5,5.0
6,1540.0,400.0,2,29,不,想偷懒就不,4,5,5.0
6,380.0,464.0,3,0,写,写,0,1,2.0
6,420.0,464.0,3,1,，,，,-1,1,0.0
6,460.0,464.0,3,2,爸,爸妈从不管,0,5,3.0
6,500.0,464.0,3,3,妈,爸妈从不管,1,5,3.0
6,540.0,464.0,3,4,从,爸妈从不管,2,5,4.0
6,580.0,464.0,3,5,不,爸妈从不管,3,5,4.0
6,620.0,464.0,3,6,管,爸妈从不管,4,5,4.0
6,660.0,464.0,3,7,，,，,-1,1,0.0
6,700.0,464.0,3,8,反,反正第二天挨骂罚站打手心就是,0,14,4.0
6,740.0,464.0,3,9,正,反正第二天挨骂罚站打手心就是,1,14,4.0
6,780.0,464.0,3,10,第,反正第二天挨骂罚站打手心就是,2,14,4.0
6,820.0,464.0,3,11,二,反正第二天挨骂罚站打手心就是,3,14,4.0
6,860.0,464.0,3,12,天,反正第二天挨骂罚站打手心就是,4,14,5.0
6,900.0,464.0,3,13,挨,反正第二天挨骂罚站打手心就是,5,14,5.0
6,940.0,464.0,3,14,骂,反正第二天挨骂罚站打手心就是,6,14,5.0
6,980.0,464.0,3,15,罚,反正第二天挨骂罚站打手心就是,7,14,5.0
6,1020.0,464.0,3,16,站,反正第二天挨骂罚站打手心就是,8,14,5.0
6,1060.0,464.0,3,17,打,反正第二天挨骂罚站打手心就是,9,14,4.0
6,1100.0,464.0,3,18,手,反正第二天挨骂罚站打手心就是,10,14,5.0
6,1140.0,464.0,3,19,心,反正第二天挨骂罚站打手心就是,11,14,5.0
6,1180.0,464.0,3,20,就,反正第二天挨骂罚站打手心就是,12,14,3.0
6,1220.0,464.0,3,21,是,反正第二天挨骂罚站打手心就是,13,14,3.0
6,1260.0,464.0,3,22,。,。,-1,1,0.0
6,1300.0,464.0,3,23,我,我感觉我爸妈养,0,7,3.0
6,1340.0,464.0,3,24,感,我感觉我爸妈养,1,7,3.0
6,1380.0,464.0,3,25,觉,我感觉我爸妈养,2,7,3.0
6,1420.0,464.0,3,26,我,我感觉我爸妈养,3,7,6.0
6,1460.0,464.0,3,27,爸,我感觉我爸妈养,4,7,6.0
6,1500.0,464.0,3,28,妈,我感觉我爸妈养,5,7,6.0
6,1540.0,464.0,3,29,养,我感觉我爸妈养,6,7,5.0
6,380.0,528.0,4,0,育,育我轻松得很,0,6,2.0
6,420.0,528.0,4,1,我,育我轻松得很,1,6,3.0
6,460.0,528.0,4,2,轻,育我轻松得很,2,6,2.0
6,500.0,528.0,4,3,松,育我轻松得很,3,6,2.0
6,540.0,528.0,4,4,得,育我轻松得很,4,6,3.0
6,580.0,528.0,4,5,很,育我轻松得很,5,6,3.0
6,620.0,528.0,4,6,。,。,-1,1,0.0
6,660.0,528.0,4,7,想,想知道现在的小孩会天天和附近的小孩一起在户外玩,0,23,3.0
6,700.0,528.0,4,8,知,想知道现在的小孩会天天和附近的小孩一起在户外玩,1,23,5.0
6,740.0,528.0,4,9,道,想知道现在的小孩会天天和附近的小孩一起在户外玩,2,23,5.0
6,780.0,528.0,4,10,现,想知道现在的小孩会天天和附近的小孩一起在户外玩,3,23,9.0
6,820.0,528.0,4,11,在,想知道现在的小孩会天天和附近的小孩一起在户外玩,4,23,9.0
6,860.0,528.0,4,12,的,想知道现在的小孩会天天和附近的小孩一起在户外玩,5,23,8.0
6,900.0,528.0,4,13,小,想知道现在的小孩会天天和附近的小孩一起在户外玩,6,23,8.0
6,940.0,528.0,4,14,孩,想知道现在的小孩会天天和附近的小孩一起在户外玩,7,23,8.0
6,980.0,528.0,4,15,会,想知道现在的小孩会天天和附近的小孩一起在户外玩,8,23,7.0
6,1020.0,528.0,4,16,天,想知道现在的小孩会天天和附近的小孩一起在户外玩,9,23,10.0
6,1060.0,528.0,4,17,天,想知道现在的小孩会天天和附近的小孩一起在户外玩,10,23,10.0
6,1100.0,528.0,4,18,和,想知道现在的小孩会天天和附近的小孩一起在户外玩,11,23,10.0
6,1140.0,528.0,4,19,附,想知道现在的小孩会天天和附近的小孩一起在户外玩,12,23,13.0
6,1180.0,528.0,4,20,近,想知道现在的小孩会天天和附近的小孩一起在户外玩,13,23,13.0
6,1220.0,528.0,4,21,的,想知道现在的小孩会天天和附近的小孩一起在户外玩,14,23,12.0
6,1260.0,528.0,4,22,小,想知道现在的小孩会天天和附近的小孩一起在户外玩,15,23,12.0
6,1300.0,528.0,4,23,孩,想知道现在的小孩会天天和附近的小孩一起在户外玩,16,23,12.0
6,1340.0,528.0,4,24,一,想知道现在的小孩会天天和附近的小孩一起在户外玩,17,23,10.0
6,1380.0,528.0,4,25,起,想知道现在的小孩会天天和附近的小孩一起在户外玩,18,23,10.0
6,1420.0,528.0,4,26,在,想知道现在的小孩会天天和附近的小孩一起在户外玩,19,23,9.0
6,1460.0,528.0,4,27,户,想知道现在的小孩会天天和附近的小孩一起在户外玩,20,23,10.0
6,1500.0,528.0,4,28,外,想知道现在的小孩会天天和附近的小孩一起在户外玩,21,23,10.0
6,1540.0,528.0,4,29,玩,想知道现在的小孩会天天和附近的小孩一起在户外玩,22,23,9.0
6,380.0,592.0,5,0,耍,耍吗,0,2,4.0
6,420.0,592.0,5,1,吗,耍吗,1,2,2.0
6,460.0,592.0,5,2,？,？,-1,1,0.0
7,380.0,272.0,0,0,  ,  ,-1,1,0.0
7,420.0,272.0,0,1,  ,  ,-1,1,0.0
7,460.0,272.0,0,2,韩,韩国警方18日说,0,7,4.0
7,500.0,272.0,0,3,国,韩国警方18日说,1,7,4.0
7,540.0,272.0,0,4,警,韩国警方18日说,2,7,4.0
7,580.0,272.0,0,5,方,韩国警方18日说,3,7,4.0
7,620.0,272.0,0,6,18,韩国警方18日说,4,7,4.0
7,660.0,272.0,0,7,日,韩国警方18日说,5,7,4.0
7,700.0,272.0,0,8,说,韩国警方18日说,6,7,4.0
7,740.0,272.0,0,9,，,，,-1,1,0.0
7,780.0,272.0,0,10,近,近期发生多起持凶器伤人案件后,0,14,5.0
7,820.0,272.0,0,11,期,近期发生多起持凶器伤人案件后,1,14,5.0
7,860.0,272.0,0,12,发,近期发生多起持凶器伤人案件后,2,14,5.0
7,900.0,272.0,0,13,生,近期发生多起持凶器伤人案件后,3,14,5.0
7,940.0,272.0,0,14,多,近期发生多起持凶器伤人案件后,4,14,7.0
7,980.0,272.0,0,15,起,近期发生多起持凶器伤人案件后,5,14,8.0
7,1020.0,272.0,0,16,持,近期发生多起持凶器伤人案件后,6,14,11.0
7,1060.0,272.0,0,17,凶,近期发生多起持凶器伤人案件后,7,14,12.0
7,1100.0,272.0,0,18,器,近期发生多起持凶器伤人案件后,8,14,12.0
7,1140.0,272.0,0,19,伤,近期发生多起持凶器伤人案件后,9,14,11.0
7,1180.0,272.0,0,20,人,近期发生多起持凶器伤人案件后,10,14,11.0
7,1220.0,272.0,0,21,案,近期发生多起持凶器伤人案件后,11,14,7.0
7,1260.0,272.0,0,22,件,近期发生多起持凶器伤人案件后,12,14,7.0
7,1300.0,272.0,0,23,后,近期发生多起持凶器伤人案件后,13,14,2.0
7,1340.0,272.0,0,24,，,，,-1,1,0.0
7,1380.0,272.0,0,25,警,警方已抓获,0,5,3.0
7,1420.0,272.0,0,26,方,警方已抓获,1,5,3.0
7,1460.0,272.0,0,27,已,警方已抓获,2,5,4.0
7,1500.0,272.0,0,28,抓,警方已抓获,3,5,4.0
7,1540.0,272.0,0,29,获,警方已抓获,4,5,4.0
7,380.0,336.0,1,0,17,173名涉嫌在网络上宣称将发动类似袭击的发帖人,0,22,3.0
7,420.0,336.0,1,1,3,173名涉嫌在网络上宣称将发动类似袭击的发帖人,1,22,3.0
7,460.0,336.0,1,2,名,173名涉嫌在网络上宣称将发动类似袭击的发帖人,2,22,4.0
7,500.0,336.0,1,3,涉,173名涉嫌在网络上宣称将发动类似袭击的发帖人,3,22,6.0
7,540.0,336.0,1,4,嫌,173名涉嫌在网络上宣称将发动类似袭击的发帖人,4,22,6.0
7,580.0,336.0,1,5,在,173名涉嫌在网络上宣称将发动类似袭击的发帖人,5,22,9.0
7,620.0,336.0,1,6,网,173名涉嫌在网络上宣称将发动类似袭击的发帖人,6,22,11.0
7,660.0,336.0,1,7,络,173名涉嫌在网络上宣称将发动类似袭击的发帖人,7,22,11.0
7,700.0,336.0,1,8,上,173名涉嫌在网络上宣称将发动类似袭击的发帖人,8,22,10.0
7,740.0,336.0,1,9,宣,173名涉嫌在网络上宣称将发动类似袭击的发帖人,9,22,9.0
7,780.0,336.0,1,10,称,173名涉嫌在网络上宣称将发动类似袭击的发帖人,10,22,9.0
7,820.0,336.0,1,11,将,173名涉嫌在网络上宣称将发动类似袭击的发帖人,11,22,12.0
7,860.0,336.0,1,12,发,173名涉嫌在网络上宣称将发动类似袭击的发帖人,12,22,12.0
7,900.0,336.0,1,13,动,173名涉嫌在网络上宣称将发动类似袭击的发帖人,13,22,12.0
7,940.0,336.0,1,14,类,173名涉嫌在网络上宣称将发动类似袭击的发帖人,14,22,14.0
7,980.0,336.0,1,15,似,173名涉嫌在网络上宣称将发动类似袭击的发帖人,15,22,14.0
7,1020.0,336.0,1,16,袭,173名涉嫌在网络上宣称将发动类似袭击的发帖人,16,22,14.0
7,1060.0,336.0,1,17,击,173名涉嫌在网络上宣称将发动类似袭击的发帖人,17,22,14.0
7,1100.0,336.0,1,18,的,173名涉嫌在网络上宣称将发动类似袭击的发帖人,18,22,4.0
7,1140.0,336.0,1,19,发,173名涉嫌在网络上宣称将发动类似袭击的发帖人,19,22,3.0
7,1180.0,336.0,1,20,帖,173名涉嫌在网络上宣称将发动类似袭击的发帖人,20,22,3.0
7,1220.0,336.0,1,21,人,173名涉嫌在网络上宣称将发动类似袭击的发帖人,21,22,3.0
7,1260.0,336.0,1,22,，,，,-1,1,0.0
7,1300.0,336.0,1,23,其,其中约半数为青,0,7,3.0
7,1340.0,336.0,1,24,中,其中约半数为青,1,7,3.0
7,1380.0,336.0,1,25,约,其中约半数为青,2,7,4.0
7,1420.0,336.0,1,26,半,其中约半数为青,3,7,4.0
7,1460.0,336.0,1,27,数,其中约半数为青,4,7,4.0
7,1500.0,336.0,1,28,为,其中约半数为青,5,7,3.0
7,1540.0,336.0,1,29,青,其中约半数为青,6,7,4.0
7,380.0,400.0,2,0,少,少年,0,2,2.0
7,420.0,400.0,2,1,年,少年,1,2,2.0
7,460.0,400.0,2,2,。,。,-1,1,0.0
7,380.0,464.0,3,0,  ,  ,-1,1,0.0
7,420.0,464.0,3,1,  ,  ,-1,1,0.0
7,460.0,464.0,3,2,落,落网者中约半数为10多岁的青少年,0,15,7.0
7,500.0,464.0,3,3,网,落网者中约半数为10多岁的青少年,1,15,7.0
7,540.0,464.0,3,4,者,落网者中约半数为10多岁的青少年,2,15,5.0
7,580.0,464.0,3,5,中,落网者中约半数为10多岁的青少年,3,15,3.0
7,620.0,464.0,3,6,约,落网者中约半数为10多岁的青少年,4,15,4.0
7,660.0,464.0,3,7,半,落网者中约半数为10多岁的青少年,5,15,4.0
7,700.0,464.0,3,8,数,落网者中约半数为10多岁的青少年,6,15,4.0
7,740.0,464.0,3,9,为,落网者中约半数为10多岁的青少年,7,15,3.0
7,780.0,464.0,3,10,10,落网者中约半数为10多岁的青少年,8,15,6.0
7,820.0,464.0,3,11,多,落网者中约半数为10多岁的青少年,9,15,6.0
7,860.0,464.0,3,12,岁,落网者中约半数为10多岁的青少年,10,15,7.0
7,900.0,464.0,3,13,的,落网者中约半数为10多岁的青少年,11,15,5.0
7,940.0,464.0,3,14,青,落网者中约半数为10多岁的青少年,12,15,5.0
7,980.0,464.0,3,15,少,落网者中约半数为10多岁的青少年,13,15,5.0
7,1020.0,464.0,3,16,年,落网者中约半数为10多岁的青少年,14,15,5.0
7,1060.0,464.0,3,17,，,，,-1,1,0.0
7,1100.0,464.0,3,18,一,一些人甚至不足14周岁,0,10,4.0
7,1140.0,464.0,3,19,些,一些人甚至不足14周岁,1,10,4.0
7,1180.0,464.0,3,20,人,一些人甚至不足14周岁,2,10,4.0
7,1220.0,464.0,3,21,甚,一些人甚至不足14周岁,3,10,4.0
7,1260.0,464.0,3,22,至,一些人甚至不足14周岁,4,10,4.0
7,1300.0,464.0,3,23,不,一些人甚至不足14周岁,5,10,4.0
7,1340.0,464.0,3,24,足,一些人甚至不足14周岁,6,10,4.0
7,1380.0,464.0,3,25,14,一些人甚至不足14周岁,7,10,7.0
7,1420.0,464.0,3,26,周,一些人甚至不足14周岁,8,10,7.0
7,1460.0,464.0,3,27,岁,一些人甚至不足14周岁,9,10,7.0
7,1500.0,464.0,3,28,，,，,-1,1,0.0
7,1540.0,464.0,3,29,无,无,0,1,3.0
7,380.0,528.0,4,0,法,法承担刑事责任,0,7,3.0
7,420.0,528.0,4,1,承,法承担刑事责任,1,7,3.0
7,460.0,528.0,4,2,担,法承担刑事责任,2,7,3.0
7,500.0,528.0,4,3,刑,法承担刑事责任,3,7,4.0
7,540.0,528.0,4,4,事,法承担刑事责任,4,7,4.0
7,580.0,528.0,4,5,责,法承担刑事责任,5,7,4.0
7,620.0,528.0,4,6,任,法承担刑事责任,6,7,4.0
7,660.0,528.0,4,7,。,。,-1,1,0.0
7,700.0,528.0,4,8,其,其中,0,2,2.0
7,740.0,528.0,4,9,中,其中,1,2,2.0
7,780.0,528.0,4,10,，,，,-1,1,0.0
7,820.0,528.0,4,11,一,一名11岁小学生15日发帖称将在首尔一场演,0,19,4.0
7,860.0,528.0,4,12,名,一名11岁小学生15日发帖称将在首尔一场演,1,19,5.0
7,900.0,528.0,4,13,11,一名11岁小学生15日发帖称将在首尔一场演,2,19,4.0
7,940.0,528.0,4,14,岁,一名11岁小学生15日发帖称将在首尔一场演,3,19,5.0
7,980.0,528.0,4,15,小,一名11岁小学生15日发帖称将在首尔一场演,4,19,4.0
7,1020.0,528.0,4,16,学,一名11岁小学生15日发帖称将在首尔一场演,5,19,4.0
7,1060.0,528.0,4,17,生,一名11岁小学生15日发帖称将在首尔一场演,6,19,4.0
7,1100.0,528.0,4,18,15,一名11岁小学生15日发帖称将在首尔一场演,7,19,4.0
7,1140.0,528.0,4,19,日,一名11岁小学生15日发帖称将在首尔一场演,8,19,4.0
7,1180.0,528.0,4,20,发,一名11岁小学生15日发帖称将在首尔一场演,9,19,5.0
7,1220.0,528.0,4,21,帖,一名11岁小学生15日发帖称将在首尔一场演,10,19,5.0
7,1260.0,528.0,4,22,称,一名11岁小学生15日发帖称将在首尔一场演,11,19,5.0
7,1300.0,528.0,4,23,将,一名11岁小学生15日发帖称将在首尔一场演,12,19,8.0
7,1340.0,528.0,4,24,在,一名11岁小学生15日发帖称将在首尔一场演,13,19,9.0
7,1380.0,528.0,4,25,首,一名11岁小学生15日发帖称将在首尔一场演,14,19,11.0
7,1420.0,528.0,4,26,尔,一名11岁小学生15日发帖称将在首尔一场演,15,19,11.0
7,1460.0,528.0,4,27,一,一名11岁小学生15日发帖称将在首尔一场演,16,19,12.0
7,1500.0,528.0,4,28,场,一名11岁小学生15日发帖称将在首尔一场演,17,19,13.0
7,1540.0,528.0,4,29,演,一名11岁小学生15日发帖称将在首尔一场演,18,19,12.0
7,380.0,592.0,5,0,唱,唱会上持刀行凶,0,7,5.0
7,420.0,592.0,5,1,会,唱会上持刀行凶,1,7,5.0
7,460.0,592.0,5,2,上,唱会上持刀行凶,2,7,4.0
7,500.0,592.0,5,3,持,唱会上持刀行凶,3,7,6.0
7,540.0,592.0,5,4,刀,唱会上持刀行凶,4,7,6.0
7,580.0,592.0,5,5,行,唱会上持刀行凶,5,7,6.0
7,620.0,592.0,5,6,凶,唱会上持刀行凶,6,7,6.0
7,660.0,592.0,5,7,，,，,-1,1,0.0
7,700.0,592.0,5,8,16,16日被警方抓获并移交至首尔家庭法院,0,17,4.0
7,740.0,592.0,5,9,日,16日被警方抓获并移交至首尔家庭法院,1,17,4.0
7,780.0,592.0,5,10,被,16日被警方抓获并移交至首尔家庭法院,2,17,4.0
7,820.0,592.0,5,11,警,16日被警方抓获并移交至首尔家庭法院,3,17,6.0
7,860.0,592.0,5,12,方,16日被警方抓获并移交至首尔家庭法院,4,17,6.0
7,900.0,592.0,5,13,抓,16日被警方抓获并移交至首尔家庭法院,5,17,6.0
7,940.0,592.0,5,14,获,16日被警方抓获并移交至首尔家庭法院,6,17,6.0
7,980.0,592.0,5,15,并,16日被警方抓获并移交至首尔家庭法院,7,17,3.0
7,1020.0,592.0,5,16,移,16日被警方抓获并移交至首尔家庭法院,8,17,5.0
7,1060.0,592.0,5,17,交,16日被警方抓获并移交至首尔家庭法院,9,17,5.0
7,1100.0,592.0,5,18,至,16日被警方抓获并移交至首尔家庭法院,10,17,5.0
7,1140.0,592.0,5,19,首,16日被警方抓获并移交至首尔家庭法院,11,17,5.0
7,1180.0,592.0,5,20,尔,16日被警方抓获并移交至首尔家庭法院,12,17,5.0
7,1220.0,592.0,5,21,家,16日被警方抓获并移交至首尔家庭法院,13,17,5.0
7,1260.0,592.0,5,22,庭,16日被警方抓获并移交至首尔家庭法院,14,17,5.0
7,1300.0,592.0,5,23,法,16日被警方抓获并移交至首尔家庭法院,15,17,5.0
7,1340.0,592.0,5,24,院,16日被警方抓获并移交至首尔家庭法院,16,17,5.0
7,1380.0,592.0,5,25,。,。,-1,1,0.0
8,380.0,272.0,0,0,  ,  ,-1,1,0.0
8,420.0,272.0,0,1,  ,  ,-1,1,0.0
8,460.0,272.0,0,2,19,1986年,0,3,2.0
8,500.0,272.0,0,3,86,1986年,1,3,2.0
8,540.0,272.0,0,4,年,1986年,2,3,2.0
8,580.0,272.0,0,5,，,，,-1,1,0.0
8,620.0,272.0,0,6,切,切尔诺贝利核电站爆炸,0,10,3.0
8,660.0,272.0,0,7,尔,切尔诺贝利核电站爆炸,1,10,3.0
8,700.0,272.0,0,8,诺,切尔诺贝利核电站爆炸,2,10,3.0
8,740.0,272.0,0,9,贝,切尔诺贝利核电站爆炸,3,10,3.0
8,780.0,272.0,0,10,利,切尔诺贝利核电站爆炸,4,10,3.0
8,820.0,272.0,0,11,核,切尔诺贝利核电站爆炸,5,10,3.0
8,860.0,272.0,0,12,电,切尔诺贝利核电站爆炸,6,10,3.0
8,900.0,272.0,0,13,站,切尔诺贝利核电站爆炸,7,10,3.0
8,940.0,272.0,0,14,爆,切尔诺贝利核电站爆炸,8,10,3.0
8,980.0,272.0,0,15,炸,切尔诺贝利核电站爆炸,9,10,3.0
8,1020.0,272.0,0,16,。,。,-1,1,0.0
8,1060.0,272.0,0,17,三,三位工程师贝斯帕洛夫,0,10,3.0
8,1100.0,272.0,0,18,位,三位工程师贝斯帕洛夫,1,10,4.0
8,1140.0,272.0,0,19,工,三位工程师贝斯帕洛夫,2,10,3.0
8,1180.0,272.0,0,20,程,三位工程师贝斯帕洛夫,3,10,3.0
8,1220.0,272.0,0,21,师,三位工程师贝斯帕洛夫,4,10,3.0
8,1260.0,272.0,0,22,贝,三位工程师贝斯帕洛夫,5,10,3.0
8,1300.0,272.0,0,23,斯,三位工程师贝斯帕洛夫,6,10,3.0
8,1340.0,272.0,0,24,帕,三位工程师贝斯帕洛夫,7,10,3.0
8,1380.0,272.0,0,25,洛,三位工程师贝斯帕洛夫,8,10,3.0
8,1420.0,272.0,0,26,夫,三位工程师贝斯帕洛夫,9,10,3.0
8,1460.0,272.0,0,27,、,、,-1,1,0.0
8,1500.0,272.0,0,28,阿,阿纳,0,2,3.0
8,1540.0,272.0,0,29,纳,阿纳,1,2,3.0
8,380.0,336.0,1,0,年,年科,0,2,2.0
8,420.0,336.0,1,1,科,年科,1,2,2.0
8,460.0,336.0,1,2,、,、,-1,1,0.0
8,500.0,336.0,1,3,巴,巴拉诺夫临危受命,0,8,3.0
8,540.0,336.0,1,4,拉,巴拉诺夫临危受命,1,8,3.0
8,580.0,336.0,1,5,诺,巴拉诺夫临危受命,2,8,3.0
8,620.0,336.0,1,6,夫,巴拉诺夫临危受命,3,8,3.0
8,660.0,336.0,1,7,临,巴拉诺夫临危受命,4,8,3.0
8,700.0,336.0,1,8,危,巴拉诺夫临危受命,5,8,3.0
8,740.0,336.0,1,9,受,巴拉诺夫临危受命,6,8,3.0
8,780.0,336.0,1,10,命,巴拉诺夫临危受命,7,8,3.0
8,820.0,336.0,1,11,，,，,-1,1,0.0
8,860.0,336.0,1,12,穿,穿上潜水服与简单的呼吸器,0,12,4.0
8,900.0,336.0,1,13,上,穿上潜水服与简单的呼吸器,1,12,4.0
8,940.0,336.0,1,14,潜,穿上潜水服与简单的呼吸器,2,12,6.0
8,980.0,336.0,1,15,水,穿上潜水服与简单的呼吸器,3,12,6.0
8,1020.0,336.0,1,16,服,穿上潜水服与简单的呼吸器,4,12,6.0
8,1060.0,336.0,1,17,与,穿上潜水服与简单的呼吸器,5,12,5.0
8,1100.0,336.0,1,18,简,穿上潜水服与简单的呼吸器,6,12,9.0
8,1140.0,336.0,1,19,单,穿上潜水服与简单的呼吸器,7,12,9.0
8,1180.0,336.0,1,20,的,穿上潜水服与简单的呼吸器,8,12,7.0
8,1220.0,336.0,1,21,呼,穿上潜水服与简单的呼吸器,9,12,7.0
8,1260.0,336.0,1,22,吸,穿上潜水服与简单的呼吸器,10,12,7.0
8,1300.0,336.0,1,23,器,穿上潜水服与简单的呼吸器,11,12,7.0
8,1340.0,336.0,1,24,，,，,-1,1,0.0
8,1380.0,336.0,1,25,打,打着手电筒,0,5,3.0
8,1420.0,336.0,1,26,着,打着手电筒,1,5,3.0
8,1460.0,336.0,1,27,手,打着手电筒,2,5,4.0
8,1500.0,336.0,1,28,电,打着手电筒,3,5,4.0
8,1540.0,336.0,1,29,筒,打着手电筒,4,5,4.0
8,380.0,400.0,2,0,走,走过满是水的走廊,0,8,3.0
8,420.0,400.0,2,1,过,走过满是水的走廊,1,8,3.0
8,460.0,400.0,2,2,满,走过满是水的走廊,2,8,11.0
8,500.0,400.0,2,3,是,走过满是水的走廊,3,8,11.0
8,540.0,400.0,2,4,水,走过满是水的走廊,4,8,12.0
8,580.0,400.0,2,5,的,走过满是水的走廊,5,8,9.0
8,620.0,400.0,2,6,走,走过满是水的走廊,6,8,8.0
8,660.0,400.0,2,7,廊,走过满是水的走廊,7,8,8.0
8,700.0,400.0,2,8,，,，,-1,1,0.0
8,740.0,400.0,2,9,将,将水阀门打开,0,6,3.0
8,780.0,400.0,2,10,水,将水阀门打开,1,6,5.0
8,820.0,400.0,2,11,阀,将水阀门打开,2,6,5.0
8,860.0,400.0,2,12,门,将水阀门打开,3,6,5.0
8,900.0,400.0,2,13,打,将水阀门打开,4,6,5.0
8,940.0,400.0,2,14,开,将水阀门打开,5,6,5.0
8,980.0,400.0,2,15,，,，,-1,1,0.0
8,1020.0,400.0,2,16,拯,拯救了全人类,0,6,3.0
8,1060.0,400.0,2,17,救,拯救了全人类,1,6,3.0
8,1100.0,400.0,2,18,了,拯救了全人类,2,6,3.0
8,1140.0,400.0,2,19,全,拯救了全人类,3,6,5.0
8,1180.0,400.0,2,20,人,拯救了全人类,4,6,5.0
8,1220.0,400.0,2,21,类,拯救了全人类,5,6,5.0
8,1260.0,400.0,2,22,。,。,-1,1,0.0
8,380.0,464.0,3,0,  ,  ,-1,1,0.0
