para_id,x,y,row,col,word,constituency_depth
0,380.0,272.0,0,0,  ,0.0
0,420.0,272.0,0,1,  ,0.0
0,460.0,272.0,0,2,8,4.0
0,500.0,272.0,0,3,月,4.0
0,540.0,272.0,0,4,22,4.0
0,580.0,272.0,0,5,日,4.0
0,620.0,272.0,0,6,，,3.0
0,660.0,272.0,0,7,据,4.0
0,700.0,272.0,0,8,央,7.0
0,740.0,272.0,0,9,视,7.0
0,780.0,272.0,0,10,新,7.0
0,820.0,272.0,0,11,闻,7.0
0,860.0,272.0,0,12,报,6.0
0,900.0,272.0,0,13,道,6.0
0,940.0,272.0,0,14,，,3.0
0,980.0,272.0,0,15,总,5.0
0,1020.0,272.0,0,16,台,5.0
0,1060.0,272.0,0,17,记,5.0
0,1100.0,272.0,0,18,者,5.0
0,1140.0,272.0,0,19,目,4.0
0,1180.0,272.0,0,20,击,4.0
0,1220.0,272.0,0,21,，,4.0
0,1260.0,272.0,0,22,天,7.0
0,1300.0,272.0,0,23,津,7.0
0,1340.0,272.0,0,24,市,7.0
0,1380.0,272.0,0,25,位,10.0
0,1420.0,272.0,0,26,于,10.0
0,1460.0,272.0,0,27,南,13.0
0,1500.0,272.0,0,28,开,13.0
0,1540.0,272.0,0,29,区,13.0
0,380.0,336.0,1,0,南,13.0
0,420.0,336.0,1,1,京,13.0
0,460.0,336.0,1,2,路,13.0
0,500.0,336.0,1,3,与,12.0
0,540.0,336.0,1,4,万,13.0
0,580.0,336.0,1,5,德,13.0
0,620.0,336.0,1,6,庄,13.0
0,660.0,336.0,1,7,南,13.0
0,700.0,336.0,1,8,北,13.0
0,740.0,336.0,1,9,街,13.0
0,780.0,336.0,1,10,交,12.0
0,820.0,336.0,1,11,口,12.0
0,860.0,336.0,1,12,处,12.0
0,900.0,336.0,1,13,的,8.0
0,940.0,336.0,1,14,一,7.0
0,980.0,336.0,1,15,栋,8.0
0,1020.0,336.0,1,16,大,7.0
0,1060.0,336.0,1,17,厦,7.0
0,1100.0,336.0,1,18,发,6.0
0,1140.0,336.0,1,19,生,6.0
0,1180.0,336.0,1,20,火,7.0
0,1220.0,336.0,1,21,情,7.0
0,1260.0,336.0,1,22,，,2.0
0,1300.0,336.0,1,23,目,4.0
0,1340.0,336.0,1,24,前,4.0
0,1380.0,336.0,1,25,从,5.0
0,1420.0,336.0,1,26,大,8.0
0,1460.0,336.0,1,27,楼,8.0
0,1500.0,336.0,1,28,的,7.0
0,1540.0,336.0,1,29,一,7.0
0,380.0,400.0,2,0,侧,7.0
0,420.0,400.0,2,1,外,7.0
0,460.0,400.0,2,2,立,7.0
0,500.0,400.0,2,3,面,7.0
0,540.0,400.0,2,4,到,5.0
0,580.0,400.0,2,5,顶,6.0
0,620.0,400.0,2,6,楼,6.0
0,660.0,400.0,2,7,均,5.0
0,700.0,400.0,2,8,可,5.0
0,740.0,400.0,2,9,见,5.0
0,780.0,400.0,2,10,明,6.0
0,820.0,400.0,2,11,火,6.0
0,860.0,400.0,2,12,，,2.0
0,900.0,400.0,2,13,消,4.0
0,940.0,400.0,2,14,防,4.0
0,980.0,400.0,2,15,部,4.0
0,1020.0,400.0,2,16,门,4.0
0,1060.0,400.0,2,17,正,5.0
0,1100.0,400.0,2,18,在,5.0
0,1140.0,400.0,2,19,全,5.0
0,1180.0,400.0,2,20,力,5.0
0,1220.0,400.0,2,21,进,5.0
0,1260.0,400.0,2,22,行,5.0
0,1300.0,400.0,2,23,灭,6.0
0,1340.0,400.0,2,24,火,6.0
0,1380.0,400.0,2,25,工,6.0
0,1420.0,400.0,2,26,作,6.0
0,1460.0,400.0,2,27,。,2.0
0,380.0,464.0,3,0,  ,0.0
0,420.0,464.0,3,1,  ,0.0
0,460.0,464.0,3,2,据,4.0
0,500.0,464.0,3,3,现,6.0
0,540.0,464.0,3,4,场,6.0
0,580.0,464.0,3,5,视,6.0
0,620.0,464.0,3,6,频,6.0
0,660.0,464.0,3,7,显,6.0
0,700.0,464.0,3,8,示,6.0
0,740.0,464.0,3,9,，,3.0
0,780.0,464.0,3,10,整,6.0
0,820.0,464.0,3,11,个,6.0
0,860.0,464.0,3,12,大,6.0
0,900.0,464.0,3,13,楼,6.0
0,940.0,464.0,3,14,一,5.0
0,980.0,464.0,3,15,侧,5.0
0,1020.0,464.0,3,16,有,4.0
0,1060.0,464.0,3,17,较,11.0
0,1100.0,464.0,3,18,严,11.0
0,1140.0,464.0,3,19,重,11.0
0,1180.0,464.0,3,20,的,8.0
0,1220.0,464.0,3,21,明,7.0
0,1260.0,464.0,3,22,火,7.0
0,1300.0,464.0,3,23,燃,6.0
0,1340.0,464.0,3,24,烧,6.0
0,1380.0,464.0,3,25,，,2.0
0,1420.0,464.0,3,26,现,5.0
0,1460.0,464.0,3,27,场,5.0
0,1500.0,464.0,3,28,黑,5.0
0,1540.0,464.0,3,29,烟,5.0
0,380.0,528.0,4,0,滚,4.0
0,420.0,528.0,4,1,滚,4.0
0,460.0,528.0,4,2,，,2.0
0,500.0,528.0,4,3,路,4.0
0,540.0,528.0,4,4,上,4.0
0,580.0,528.0,4,5,停,5.0
0,620.0,528.0,4,6,有,5.0
0,660.0,528.0,4,7,多,6.0
0,700.0,528.0,4,8,辆,7.0
0,740.0,528.0,4,9,消,6.0
0,780.0,528.0,4,10,防,6.0
0,820.0,528.0,4,11,救,6.0
0,860.0,528.0,4,12,援,6.0
0,900.0,528.0,4,13,车,6.0
0,940.0,528.0,4,14,辆,6.0
0,980.0,528.0,4,15,。,2.0
0,380.0,592.0,5,0,  ,0.0
0,420.0,592.0,5,1,  ,0.0
0,460.0,592.0,5,2,工,3.0
0,500.0,592.0,5,3,作,3.0
0,540.0,592.0,5,4,人,3.0
0,580.0,592.0,5,5,员,3.0
0,620.0,592.0,5,6,表,3.0
0,660.0,592.0,5,7,示,3.0
0,700.0,592.0,5,8,如,6.0
0,740.0,592.0,5,9,果,6.0
0,780.0,592.0,5,10,有,7.0
0,820.0,592.0,5,11,新,9.0
0,860.0,592.0,5,12,进,9.0
0,900.0,592.0,5,13,展,9.0
0,940.0,592.0,5,14,会,5.0
0,980.0,592.0,5,15,通,7.0
0,1020.0,592.0,5,16,过,7.0
0,1060.0,592.0,5,17,公,8.0
0,1100.0,592.0,5,18,众,8.0
0,1140.0,592.0,5,19,号,8.0
0,1180.0,592.0,5,20,及,7.0
0,1220.0,592.0,5,21,时,7.0
0,1260.0,592.0,5,22,发,7.0
0,1300.0,592.0,5,23,布,7.0
0,1340.0,592.0,5,24,通,8.0
0,1380.0,592.0,5,25,报,8.0
0,1420.0,592.0,5,26,。,2.0
1,380.0,272.0,0,0,【,5.0
1,420.0,272.0,0,1,知,5.0
1,460.0,272.0,0,2,乎,5.0
1,500.0,272.0,0,3,】,5.0
1,540.0,272.0,0,4,董,5.0
1,580.0,272.0,0,5,明,5.0
1,620.0,272.0,0,6,珠,5.0
1,660.0,272.0,0,7,称,4.0
1,700.0,272.0,0,8,「,5.0
1,740.0,272.0,0,9,不,7.0
1,780.0,272.0,0,10,招,7.0
1,820.0,272.0,0,11,只,13.0
1,860.0,272.0,0,12,想,13.0
1,900.0,272.0,0,13,要,13.0
1,940.0,272.0,0,14,多,15.0
1,980.0,272.0,0,15,少,15.0
1,1020.0,272.0,0,16,工,15.0
1,1060.0,272.0,0,17,资,15.0
1,1100.0,272.0,0,18,的,10.0
1,1140.0,272.0,0,19,，,5.0
1,1180.0,272.0,0,20,希,7.0
1,1220.0,272.0,0,21,望,7.0
1,1260.0,272.0,0,22,年,9.0
1,1300.0,272.0,0,23,轻,9.0
1,1340.0,272.0,0,24,人,9.0
1,1380.0,272.0,0,25,知,9.0
1,1420.0,272.0,0,26,道,9.0
1,1460.0,272.0,0,27,自,11.0
1,1500.0,272.0,0,28,己,11.0
1,1540.0,272.0,0,29,能,11.0
1,380.0,336.0,1,0,干,11.0
1,420.0,336.0,1,1,什,12.0
1,460.0,336.0,1,2,么,12.0
1,500.0,336.0,1,3,」,5.0
1,540.0,336.0,1,4,，,2.0
1,580.0,336.0,1,5,你,4.0
1,620.0,336.0,1,6,怎,5.0
1,660.0,336.0,1,7,么,5.0
1,700.0,336.0,1,8,看,5.0
1,740.0,336.0,1,9,待,5.0
1,780.0,336.0,1,10,这,7.0
1,820.0,336.0,1,11,一,7.0
1,860.0,336.0,1,12,言,7.0
1,900.0,336.0,1,13,论,7.0
1,940.0,336.0,1,14,？,2.0
1,380.0,400.0,2,0,【,4.0
1,420.0,400.0,2,1,知,4.0
1,460.0,400.0,2,2,乎,4.0
1,500.0,400.0,2,3,】,4.0
1,540.0,400.0,2,4,特,4.0
1,580.0,400.0,2,5,朗,4.0
1,620.0,400.0,2,6,普,4.0
1,660.0,400.0,2,7,称,4.0
1,700.0,400.0,2,8,将,7.0
1,740.0,400.0,2,9,于,7.0
1,780.0,400.0,2,10,24,8.0
1,820.0,400.0,2,11,日,8.0
1,860.0,400.0,2,12,自,7.0
1,900.0,400.0,2,13,首,7.0
1,940.0,400.0,2,14,，,2.0
1,980.0,400.0,2,15,这,4.0
1,1020.0,400.0,2,16,对,5.0
1,1060.0,400.0,2,17,其,7.0
1,1100.0,400.0,2,18,政,7.0
1,1140.0,400.0,2,19,治,7.0
1,1180.0,400.0,2,20,生,7.0
1,1220.0,400.0,2,21,涯,7.0
1,1260.0,400.0,2,22,意,5.0
1,1300.0,400.0,2,23,味,5.0
1,1340.0,400.0,2,24,着,5.0
1,1380.0,400.0,2,25,什,6.0
1,1420.0,400.0,2,26,么,6.0
1,1460.0,400.0,2,27,？,2.0
1,1500.0,400.0,2,28,对,4.0
1,1540.0,400.0,2,29,美,6.0
1,380.0,464.0,3,0,政,6.0
1,420.0,464.0,3,1,坛,6.0
1,460.0,464.0,3,2,有,4.0
1,500.0,464.0,3,3,何,6.0
1,540.0,464.0,3,4,影,6.0
1,580.0,464.0,3,5,响,6.0
1,620.0,464.0,3,6,？,2.0
1,380.0,528.0,4,0,【,5.0
1,420.0,528.0,4,1,知,5.0
1,460.0,528.0,4,2,乎,5.0
1,500.0,528.0,4,3,】,5.0
1,540.0,528.0,4,4,中,5.0
1,580.0,528.0,4,5,国,5.0
1,620.0,528.0,4,6,房,6.0
1,660.0,528.0,4,7,地,6.0
1,700.0,528.0,4,8,产,6.0
1,740.0,528.0,4,9,报,6.0
1,780.0,528.0,4,10,呼,4.0
1,820.0,528.0,4,11,吁,4.0
1,860.0,528.0,4,12,允,6.0
1,900.0,528.0,4,13,许,6.0
1,940.0,528.0,4,14,开,7.0
1,980.0,528.0,4,15,发,7.0
1,1020.0,528.0,4,16,商,7.0
1,1060.0,528.0,4,17,以,9.0
1,1100.0,528.0,4,18,降,14.0
1,1140.0,528.0,4,19,价,14.0
1,1180.0,528.0,4,20,促,14.0
1,1220.0,528.0,4,21,销,14.0
1,1260.0,528.0,4,22,的,11.0
1,1300.0,528.0,4,23,方,11.0
1,1340.0,528.0,4,24,式,11.0
1,1380.0,528.0,4,25,展,9.0
1,1420.0,528.0,4,26,开,9.0
1,1460.0,528.0,4,27,自,10.0
1,1500.0,528.0,4,28,救,10.0
1,1540.0,528.0,4,29,，,2.0
1,380.0,592.0,5,0,对,5.0
1,420.0,592.0,5,1,此,5.0
1,460.0,592.0,5,2,如,5.0
1,500.0,592.0,5,3,何,5.0
1,540.0,592.0,5,4,解,5.0
1,580.0,592.0,5,5,读,5.0
1,620.0,592.0,5,6,？,2.0
2,380.0,272.0,0,0,【,4.0
2,420.0,272.0,0,1,树,5.0
2,460.0,272.0,0,2,洞,5.0
2,500.0,272.0,0,3,】,3.0
2,540.0,272.0,0,4,今,5.0
2,580.0,272.0,0,5,天,5.0
2,620.0,272.0,0,6,北,6.0
2,660.0,272.0,0,7,京,6.0
2,700.0,272.0,0,8,天,6.0
2,740.0,272.0,0,9,气,6.0
2,780.0,272.0,0,10,好,5.0
2,820.0,272.0,0,11,好,5.0
2,860.0,272.0,0,12,，,2.0
2,900.0,272.0,0,13,去,6.0
2,940.0,272.0,0,14,买,7.0
2,980.0,272.0,0,15,咖,8.0
2,1020.0,272.0,0,16,啡,8.0
2,1060.0,272.0,0,17,店,5.0
2,1100.0,272.0,0,18,员,5.0
2,1140.0,272.0,0,19,说,5.0
2,1180.0,272.0,0,20,帮,7.0
2,1220.0,272.0,0,21,我,8.0
2,1260.0,272.0,0,22,用,11.0
2,1300.0,272.0,0,23,张,14.0
2,1340.0,272.0,0,24,券,13.0
2,1380.0,272.0,0,25,只,11.0
2,1420.0,272.0,0,26,花,11.0
2,1460.0,272.0,0,27,了,11.0
2,1500.0,272.0,0,28,六,13.0
2,1540.0,272.0,0,29,块,14.0
2,380.0,336.0,1,0,钱,13.0
2,420.0,336.0,1,1,，,2.0
2,460.0,336.0,1,2,没,8.0
2,500.0,336.0,1,3,有,8.0
2,540.0,336.0,1,4,对,9.0
2,580.0,336.0,1,5,象,9.0
2,620.0,336.0,1,6,的,6.0
2,660.0,336.0,1,7,七,5.0
2,700.0,336.0,1,8,夕,5.0
2,740.0,336.0,1,9,也,4.0
2,780.0,336.0,1,10,可,4.0
2,820.0,336.0,1,11,以,4.0
2,860.0,336.0,1,12,很,6.0
2,900.0,336.0,1,13,开,6.0
2,940.0,336.0,1,14,心,6.0
2,980.0,336.0,1,15,。,2.0
2,380.0,400.0,2,0,【,4.0
2,420.0,400.0,2,1,树,4.0
2,460.0,400.0,2,2,洞,4.0
2,500.0,400.0,2,3,】,4.0
2,540.0,400.0,2,4,我,4.0
2,580.0,400.0,2,5,也,5.0
2,620.0,400.0,2,6,不,5.0
2,660.0,400.0,2,7,知,5.0
2,700.0,400.0,2,8,道,5.0
2,740.0,400.0,2,9,为,7.0
2,780.0,400.0,2,10,什,7.0
2,820.0,400.0,2,11,么,7.0
2,860.0,400.0,2,12,，,2.0
2,900.0,400.0,2,13,好,5.0
2,940.0,400.0,2,14,像,5.0
2,980.0,400.0,2,15,特,5.0
2,1020.0,400.0,2,16,别,5.0
2,1060.0,400.0,2,17,招,5.0
2,1100.0,400.0,2,18,东,6.0
2,1140.0,400.0,2,19,北,6.0
2,1180.0,400.0,2,20,人,6.0
2,1220.0,400.0,2,21,喜,7.0
2,1260.0,400.0,2,22,欢,7.0
2,1300.0,400.0,2,23,，,2.0
2,1340.0,400.0,2,24,前,5.0
2,1380.0,400.0,2,25,男,5.0
2,1420.0,400.0,2,26,友,5.0
2,1460.0,400.0,2,27,是,4.0
2,1500.0,400.0,2,28,东,7.0
2,1540.0,400.0,2,29,北,7.0
2,380.0,464.0,3,0,的,6.0
2,420.0,464.0,3,1,，,2.0
2,460.0,464.0,3,2,还,5.0
2,500.0,464.0,3,3,有,5.0
2,540.0,464.0,3,4,好,7.0
2,580.0,464.0,3,5,几,7.0
2,620.0,464.0,3,6,个,7.0
2,660.0,464.0,3,7,东,9.0
2,700.0,464.0,3,8,北,9.0
2,740.0,464.0,3,9,的,8.0
2,780.0,464.0,3,10,说,8.0
2,820.0,464.0,3,11,喜,7.0
2,860.0,464.0,3,12,欢,7.0
2,900.0,464.0,3,13,我,8.0
2,940.0,464.0,3,14,。,2.0
2,380.0,528.0,4,0,【,4.0
2,420.0,528.0,4,1,树,4.0
2,460.0,528.0,4,2,洞,4.0
2,500.0,528.0,4,3,】,4.0
2,540.0,528.0,4,4,感,4.0
2,580.0,528.0,4,5,觉,4.0
2,620.0,528.0,4,6,学,7.0
2,660.0,528.0,4,7,校,7.0
2,700.0,528.0,4,8,里,6.0
2,740.0,528.0,4,9,男,6.0
2,780.0,528.0,4,10,生,6.0
2,820.0,528.0,4,11,有,9.0
2,860.0,528.0,4,12,对,10.0
2,900.0,528.0,4,13,象,10.0
2,940.0,528.0,4,14,的,7.0
2,980.0,528.0,4,15,群,6.0
2,1020.0,528.0,4,16,体,6.0
2,1060.0,528.0,4,17,总,7.0
2,1100.0,528.0,4,18,体,7.0
2,1140.0,528.0,4,19,颜,7.0
2,1180.0,528.0,4,20,值,7.0
2,1220.0,528.0,4,21,并,7.0
2,1260.0,528.0,4,22,不,7.0
2,1300.0,528.0,4,23,比,7.0
2,1340.0,528.0,4,24,无,12.0
2,1380.0,528.0,4,25,恋,13.0
2,1420.0,528.0,4,26,爱,13.0
2,1460.0,528.0,4,27,经,13.0
2,1500.0,528.0,4,28,历,13.0
2,1540.0,528.0,4,29,的,10.0
2,380.0,592.0,5,0,男,9.0
2,420.0,592.0,5,1,生,9.0
2,460.0,592.0,5,2,颜,7.0
2,500.0,592.0,5,3,值,7.0
2,540.0,592.0,5,4,高,7.0
2,580.0,592.0,5,5,很,8.0
2,620.0,592.0,5,6,多,8.0
2,660.0,592.0,5,7,，,2.0
2,700.0,592.0,5,8,长,10.0
2,740.0,592.0,5,9,相,10.0
2,780.0,592.0,5,10,一,10.0
2,820.0,592.0,5,11,般,10.0
2,860.0,592.0,5,12,的,8.0
2,900.0,592.0,5,13,男,7.0
2,940.0,592.0,5,14,生,7.0
2,980.0,592.0,5,15,都,7.0
2,1020.0,592.0,5,16,是,7.0
2,1060.0,592.0,5,17,怎,9.0
2,1100.0,592.0,5,18,么,9.0
2,1140.0,592.0,5,19,找,9.0
2,1180.0,592.0,5,20,到,9.0
2,1220.0,592.0,5,21,的,4.0
2,1260.0,592.0,5,22,啊,3.0
2,1300.0,592.0,5,23,。,2.0
3,380.0,272.0,0,0,  ,0.0
3,420.0,272.0,0,1,  ,0.0
3,460.0,272.0,0,2,日,5.0
3,500.0,272.0,0,3,本,5.0
3,540.0,272.0,0,4,全,5.0
3,580.0,272.0,0,5,国,5.0
3,620.0,272.0,0,6,渔,4.0
3,660.0,272.0,0,7,业,4.0
3,700.0,272.0,0,8,协,4.0
3,740.0,272.0,0,9,会,4.0
3,780.0,272.0,0,10,联,5.0
3,820.0,272.0,0,11,合,5.0
3,860.0,272.0,0,12,会,5.0
3,900.0,272.0,0,13,会,5.0
3,940.0,272.0,0,14,长,5.0
3,980.0,272.0,0,15,坂,4.0
3,1020.0,272.0,0,16,本,4.0
3,1060.0,272.0,0,17,雅,4.0
3,1100.0,272.0,0,18,信,4.0
3,1140.0,272.0,0,19,21,4.0
3,1180.0,272.0,0,20,日,4.0
3,1220.0,272.0,0,21,重,4.0
3,1260.0,272.0,0,22,申,4.0
3,1300.0,272.0,0,23,，,4.0
3,1340.0,272.0,0,24,反,7.0
3,1380.0,272.0,0,25,对,7.0
3,1420.0,272.0,0,26,在,10.0
3,1460.0,272.0,0,27,未,16.0
3,1500.0,272.0,0,28,获,16.0
3,1540.0,272.0,0,29,得,16.0
3,380.0,336.0,1,0,国,17.0
3,420.0,336.0,1,1,民,17.0
3,460.0,336.0,1,2,理,17.0
3,500.0,336.0,1,3,解,17.0
3,540.0,336.0,1,4,的,13.0
3,580.0,336.0,1,5,情,13.0
3,620.0,336.0,1,6,况,13.0
3,660.0,336.0,1,7,下,11.0
3,700.0,336.0,1,8,将,10.0
3,740.0,336.0,1,9,福,13.0
3,780.0,336.0,1,10,岛,13.0
3,820.0,336.0,1,11,核,13.0
3,860.0,336.0,1,12,污,13.0
3,900.0,336.0,1,13,染,13.0
3,940.0,336.0,1,14,水,13.0
3,980.0,336.0,1,15,排,12.0
3,1020.0,336.0,1,16,海,12.0
3,1060.0,336.0,1,17,，,5.0
3,1100.0,336.0,1,18,这,7.0
3,1140.0,336.0,1,19,一,7.0
3,1180.0,336.0,1,20,点,8.0
3,1220.0,336.0,1,21,毫,7.0
3,1260.0,336.0,1,22,无,7.0
3,1300.0,336.0,1,23,改,8.0
3,1340.0,336.0,1,24,变,8.0
3,1380.0,336.0,1,25,。,2.0
3,380.0,400.0,2,0,  ,0.0
3,420.0,400.0,2,1,  ,0.0
3,460.0,400.0,2,2,坂,3.0
3,500.0,400.0,2,3,本,3.0
3,540.0,400.0,2,4,雅,3.0
3,580.0,400.0,2,5,信,3.0
3,620.0,400.0,2,6,当,4.0
3,660.0,400.0,2,7,天,4.0
3,700.0,400.0,2,8,在,4.0
3,740.0,400.0,2,9,与,8.0
3,780.0,400.0,2,10,日,11.0
3,820.0,400.0,2,11,本,11.0
3,860.0,400.0,2,12,首,11.0
3,900.0,400.0,2,13,相,11.0
3,940.0,400.0,2,14,岸,10.0
3,980.0,400.0,2,15,田,10.0
3,1020.0,400.0,2,16,文,10.0
3,1060.0,400.0,2,17,雄,10.0
3,1100.0,400.0,2,18,的,7.0
3,1140.0,400.0,2,19,会,7.0
3,1180.0,400.0,2,20,见,7.0
3,1220.0,400.0,2,21,中,5.0
3,1260.0,400.0,2,22,作,4.0
3,1300.0,400.0,2,23,出,4.0
3,1340.0,400.0,2,24,上,6.0
3,1380.0,400.0,2,25,述,6.0
3,1420.0,400.0,2,26,表,6.0
3,1460.0,400.0,2,27,态,6.0
3,1500.0,400.0,2,28,。,2.0
3,1540.0,400.0,2,29,尽,4.0
3,380.0,464.0,3,0,管,4.0
3,420.0,464.0,3,1,岸,5.0
3,460.0,464.0,3,2,田,5.0
3,500.0,464.0,3,3,文,5.0
3,540.0,464.0,3,4,雄,5.0
3,580.0,464.0,3,5,在,6.0
3,620.0,464.0,3,6,会,8.0
3,660.0,464.0,3,7,见,8.0
3,700.0,464.0,3,8,中,7.0
3,740.0,464.0,3,9,承,6.0
3,780.0,464.0,3,10,诺,6.0
3,820.0,464.0,3,11,将,9.0
3,860.0,464.0,3,12,持,9.0
3,900.0,464.0,3,13,续,9.0
3,940.0,464.0,3,14,采,11.0
3,980.0,464.0,3,15,取,11.0
3,1020.0,464.0,3,16,必,13.0
3,1060.0,464.0,3,17,要,13.0
3,1100.0,464.0,3,18,对,13.0
3,1140.0,464.0,3,19,策,13.0
3,1180.0,464.0,3,20,帮,11.0
3,1220.0,464.0,3,21,助,11.0
3,1260.0,464.0,3,22,渔,12.0
3,1300.0,464.0,3,23,业,12.0
3,1340.0,464.0,3,24,从,12.0
3,1380.0,464.0,3,25,业,12.0
3,1420.0,464.0,3,26,者,12.0
3,1460.0,464.0,3,27,，,2.0
3,1500.0,464.0,3,28,但,3.0
3,1540.0,464.0,3,29,坂,3.0
3,380.0,528.0,4,0,本,3.0
3,420.0,528.0,4,1,雅,3.0
3,460.0,528.0,4,2,信,3.0
3,500.0,528.0,4,3,依,4.0
3,540.0,528.0,4,4,然,4.0
3,580.0,528.0,4,5,表,4.0
3,620.0,528.0,4,6,达,4.0
3,660.0,528.0,4,7,了,4.0
3,700.0,528.0,4,8,反,8.0
3,740.0,528.0,4,9,对,8.0
3,780.0,528.0,4,10,核,10.0
3,820.0,528.0,4,11,污,10.0
3,860.0,528.0,4,12,染,10.0
3,900.0,528.0,4,13,水,10.0
3,940.0,528.0,4,14,排,10.0
3,980.0,528.0,4,15,海,10.0
3,1020.0,528.0,4,16,的,6.0
3,1060.0,528.0,4,17,立,6.0
3,1100.0,528.0,4,18,场,6.0
3,1140.0,528.0,4,19,。,2.0
4,380.0,272.0,0,0,  ,0.0
4,420.0,272.0,0,1,  ,0.0
4,460.0,272.0,0,2,环,3.0
4,500.0,272.0,0,3,境,3.0
4,540.0,272.0,0,4,真,4.0
4,580.0,272.0,0,5,的,4.0
4,620.0,272.0,0,6,顶,4.0
4,660.0,272.0,0,7,！,2.0
4,700.0,272.0,0,8,有,6.0
4,740.0,272.0,0,9,点,6.0
4,780.0,272.0,0,10,经,6.0
4,820.0,272.0,0,11,济,6.0
4,860.0,272.0,0,12,适,6.0
4,900.0,272.0,0,13,用,6.0
4,940.0,272.0,0,14,带,5.0
4,980.0,272.0,0,15,一,7.0
4,1020.0,272.0,0,16,点,7.0
4,1060.0,272.0,0,17,点,7.0
4,1100.0,272.0,0,18,高,9.0
4,1140.0,272.0,0,19,档,9.0
4,1180.0,272.0,0,20,的,7.0
4,1220.0,272.0,0,21,感,7.0
4,1260.0,272.0,0,22,觉,7.0
4,1300.0,272.0,0,23,尤,5.0
4,1340.0,272.0,0,24,其,5.0
4,1380.0,272.0,0,25,是,5.0
4,1420.0,272.0,0,26,进,9.0
4,1460.0,272.0,0,27,门,9.0
4,1500.0,272.0,0,28,的,7.0
4,1540.0,272.0,0,29,海,6.0
4,380.0,336.0,1,0,鲜,6.0
4,420.0,336.0,1,1,台,6.0
4,460.0,336.0,1,2,。,2.0
4,500.0,336.0,1,3,靠,8.0
4,540.0,336.0,1,4,窗,9.0
4,580.0,336.0,1,5,的,6.0
4,620.0,336.0,1,6,座,5.0
4,660.0,336.0,1,7,位,5.0
4,700.0,336.0,1,8,要,4.0
4,740.0,336.0,1,9,提,6.0
4,780.0,336.0,1,10,前,6.0
4,820.0,336.0,1,11,预,6.0
4,860.0,336.0,1,12,定,6.0
4,900.0,336.0,1,13,，,2.0
4,940.0,336.0,1,14,视,5.0
4,980.0,336.0,1,15,野,5.0
4,1020.0,336.0,1,16,一,5.0
4,1060.0,336.0,1,17,般,5.0
4,1100.0,336.0,1,18,但,5.0
4,1140.0,336.0,1,19,主,6.0
4,1180.0,336.0,1,20,要,6.0
4,1220.0,336.0,1,21,是,6.0
4,1260.0,336.0,1,22,开,7.0
4,1300.0,336.0,1,23,阔,7.0
4,1340.0,336.0,1,24,。,2.0
4,380.0,400.0,2,0,  ,0.0
4,420.0,400.0,2,1,  ,0.0
4,460.0,400.0,2,2,蒸,4.0
4,500.0,400.0,2,3,汽,4.0
4,540.0,400.0,2,4,海,4.0
4,580.0,400.0,2,5,鲜,4.0
4,620.0,400.0,2,6,特,4.0
4,660.0,400.0,2,7,点,4.0
4,700.0,400.0,2,8,是,3.0
4,740.0,400.0,2,9,食,5.0
4,780.0,400.0,2,10,材,5.0
4,820.0,400.0,2,11,新,6.0
4,860.0,400.0,2,12,鲜,6.0
4,900.0,400.0,2,13,十,6.0
4,940.0,400.0,2,14,干,7.0
4,980.0,400.0,2,15,净,7.0
4,1020.0,400.0,2,16,。,2.0
4,1060.0,400.0,2,17,清,3.0
4,1100.0,400.0,2,18,沙,3.0
4,1140.0,400.0,2,19,清,4.0
4,1180.0,400.0,2,20,的,3.0
4,1220.0,400.0,2,21,不,4.0
4,1260.0,400.0,2,22,错,4.0
4,1300.0,400.0,2,23,。,2.0
4,1340.0,400.0,2,24,虽,5.0
4,1380.0,400.0,2,25,然,5.0
4,1420.0,400.0,2,26,蛤,6.0
4,1460.0,400.0,2,27,蚓,6.0
4,1500.0,400.0,2,28,偶,7.0
4,1540.0,400.0,2,29,尔,7.0
4,380.0,464.0,3,0,有,7.0
4,420.0,464.0,3,1,一,7.0
4,460.0,464.0,3,2,点,7.0
4,500.0,464.0,3,3,沙,8.0
4,540.0,464.0,3,4,子,8.0
4,580.0,464.0,3,5,。,3.0
4,620.0,464.0,3,6,喜,3.0
4,660.0,464.0,3,7,欢,3.0
4,700.0,464.0,3,8,里,6.0
4,740.0,464.0,3,9,面,6.0
4,780.0,464.0,3,10,的,5.0
4,820.0,464.0,3,11,鲍,7.0
4,860.0,464.0,3,12,鱼,7.0
4,900.0,464.0,3,13,白,7.0
4,940.0,464.0,3,14,蚬,7.0
4,980.0,464.0,3,15,子,7.0
4,1020.0,464.0,3,16,，,5.0
4,1060.0,464.0,3,17,海,6.0
4,1100.0,464.0,3,18,带,6.0
4,1140.0,464.0,3,19,苗,6.0
4,1180.0,464.0,3,20,。,2.0
4,1220.0,464.0,3,21,韭,5.0
4,1260.0,464.0,3,22,菜,5.0
4,1300.0,464.0,3,23,鸡,5.0
4,1340.0,464.0,3,24,蛋,5.0
4,1380.0,464.0,3,25,素,5.0
4,1420.0,464.0,3,26,蒸,6.0
4,1460.0,464.0,3,27,饺,6.0
4,1500.0,464.0,3,28,、,4.0
4,1540.0,464.0,3,29,酱,5.0
4,380.0,528.0,4,0,肉,5.0
4,420.0,528.0,4,1,豆,5.0
4,460.0,528.0,4,2,角,5.0
