para_id,x,y,row,col,word,penalty,text_density,relative_text_density
0,1020.0,400.0,2,16,门,1.0,4,0.0001706703076332295
0,1060.0,400.0,2,17,正,1.0,6,0.0002560054614498443
0,1100.0,400.0,2,18,在,1.0,4,0.0001706703076332295
0,1140.0,400.0,2,19,全,1.0,4,0.0001706703076332295
0,1180.0,400.0,2,20,力,1.0,4,0.0001706703076332295
0,1220.0,400.0,2,21,进,1.0,5,0.00021333788454153688
0,1260.0,400.0,2,22,行,1.0,4,0.0001706703076332295
0,1300.0,400.0,2,23,灭,1.0,8,0.000341340615266459
0,1340.0,400.0,2,24,火,1.0,3,0.00012800273072492214
0,1380.0,400.0,2,25,工,1.0,3,0.00012800273072492214
0,1420.0,400.0,2,26,作,1.0,0,0.0
0,1460.0,400.0,2,27,。,1.0,0,0.0
0,380.0,464.0,3,0,  ,-0.001,0,0.0
0,420.0,464.0,3,1,  ,-0.001,0,0.0
0,460.0,464.0,3,2,据,1.0,7,0.0002986730383581516
0,500.0,464.0,3,3,现,1.0,4,0.0001706703076332295
0,540.0,464.0,3,4,场,1.0,9,0.0003840081921747664
0,580.0,464.0,3,5,视,1.0,2,8.533515381661475e-05
0,620.0,464.0,3,6,频,1.0,2,8.533515381661475e-05
0,660.0,464.0,3,7,显,1.0,1,4.266757690830738e-05
0,700.0,464.0,3,8,示,1.0,7,0.0002986730383581516
0,740.0,464.0,3,9,，,1.0,3,0.00012800273072492214
0,780.0,464.0,3,10,整,1.0,2,8.533515381661475e-05
0,820.0,464.0,3,11,个,1.0,3,0.00012800273072492214
0,860.0,464.0,3,12,大,1.0,8,0.000341340615266459
0,900.0,464.0,3,13,楼,1.0,14,0.0005973460767163032
0,940.0,464.0,3,14,一,1.0,8,0.000341340615266459
0,980.0,464.0,3,15,侧,1.0,16,0.000682681230532918
0,1020.0,464.0,3,16,有,1.0,0,0.0
0,1060.0,464.0,3,17,较,1.0,0,0.0
0,1100.0,464.0,3,18,严,1.0,2,8.533515381661475e-05
0,1140.0,464.0,3,19,重,1.0,0,0.0
0,1180.0,464.0,3,20,的,1.0,6,0.0002560054614498443
0,1220.0,464.0,3,21,明,1.0,7,0.0002986730383581516
0,1260.0,464.0,3,22,火,1.0,15,0.0006400136536246106
0,1300.0,464.0,3,23,燃,1.0,1,4.266757690830738e-05
0,1340.0,464.0,3,24,烧,1.0,1,4.266757690830738e-05
0,1380.0,464.0,3,25,，,1.0,1,4.266757690830738e-05
0,1420.0,464.0,3,26,现,1.0,4,0.0001706703076332295
0,1460.0,464.0,3,27,场,1.0,14,0.0005973460767163032
0,1500.0,464.0,3,28,黑,1.0,16,0.000682681230532918
0,1540.0,464.0,3,29,烟,1.0,0,0.0
0,380.0,528.0,4,0,滚,1.0,0,0.0
0,420.0,528.0,4,1,滚,1.0,1,4.266757690830738e-05
0,460.0,528.0,4,2,，,1.0,2,8.533515381661475e-05
0,500.0,528.0,4,3,路,1.0,5,0.00021333788454153688
0,540.0,528.0,4,4,上,1.0,8,0.000341340615266459
0,580.0,528.0,4,5,停,1.0,1,4.266757690830738e-05
0,620.0,528.0,4,6,有,1.0,3,0.00012800273072492214
0,660.0,528.0,4,7,多,1.0,5,0.00021333788454153688
0,700.0,528.0,4,8,辆,1.0,2,8.533515381661475e-05
0,740.0,528.0,4,9,消,1.0,9,0.0003840081921747664
0,780.0,528.0,4,10,防,1.0,6,0.0002560054614498443
0,820.0,528.0,4,11,救,1.0,0,0.0
0,860.0,528.0,4,12,援,1.0,5,0.00021333788454153688
0,900.0,528.0,4,13,车,1.0,0,0.0
0,940.0,528.0,4,14,辆,1.0,0,0.0
0,980.0,528.0,4,15,。,1.0,1,4.266757690830738e-05
0,380.0,592.0,5,0,  ,-0.001,0,0.0
0,420.0,592.0,5,1,  ,-0.001,2,8.533515381661475e-05
0,460.0,592.0,5,2,工,1.0,1,4.266757690830738e-05
0,500.0,592.0,5,3,作,1.0,2,8.533515381661475e-05
0,540.0,592.0,5,4,人,1.0,0,0.0
0,580.0,592.0,5,5,员,1.0,0,0.0
0,620.0,592.0,5,6,表,1.0,2,8.533515381661475e-05
0,660.0,592.0,5,7,示,1.0,1,4.266757690830738e-05
0,700.0,592.0,5,8,如,1.0,1,4.266757690830738e-05
0,740.0,592.0,5,9,果,1.0,2,8.533515381661475e-05
0,780.0,592.0,5,10,有,1.0,4,0.0001706703076332295
0,820.0,592.0,5,11,新,1.0,7,0.0002986730383581516
0,860.0,592.0,5,12,进,1.0,8,0.000341340615266459
0,900.0,592.0,5,13,展,1.0,1,4.266757690830738e-05
0,940.0,592.0,5,14,会,1.0,1,4.266757690830738e-05
0,980.0,592.0,5,15,通,1.0,7,0.0002986730383581516
0,1020.0,592.0,5,16,过,1.0,7,0.0002986730383581516
0,1060.0,592.0,5,17,公,1.0,5,0.00021333788454153688
0,1100.0,592.0,5,18,众,1.0,5,0.00021333788454153688
0,1140.0,592.0,5,19,号,1.0,12,0.0005120109228996886
0,1180.0,592.0,5,20,及,1.0,11,0.00046934334599138116
0,1220.0,592.0,5,21,时,1.0,12,0.0005120109228996886
0,1260.0,592.0,5,22,发,1.0,13,0.000554678499807996
0,1300.0,592.0,5,23,布,1.0,13,0.000554678499807996
0,1340.0,592.0,5,24,通,1.0,0,0.0
0,1380.0,592.0,5,25,报,1.0,0,0.0
0,1420.0,592.0,5,26,。,1.0,0,0.0
0,1500.0,400.0,2,28,blank_supplement,-0.001,0,0.0
0,1540.0,400.0,2,29,blank_supplement,-0.001,0,0.0
0,1020.0,528.0,4,16,blank_supplement,-0.001,1,4.266757690830738e-05
0,1060.0,528.0,4,17,blank_supplement,-0.001,1,4.266757690830738e-05
0,1100.0,528.0,4,18,blank_supplement,-0.001,1,4.266757690830738e-05
0,1140.0,528.0,4,19,blank_supplement,-0.001,3,0.00012800273072492214
0,1180.0,528.0,4,20,blank_supplement,-0.001,1,4.266757690830738e-05
0,1220.0,528.0,4,21,blank_supplement,-0.001,1,4.266757690830738e-05
0,1260.0,528.0,4,22,blank_supplement,-0.001,1,4.266757690830738e-05
0,1300.0,528.0,4,23,blank_supplement,-0.001,0,0.0
0,1340.0,528.0,4,24,blank_supplement,-0.001,0,0.0
0,1380.0,528.0,4,25,blank_supplement,-0.001,0,0.0
0,1420.0,528.0,4,26,blank_supplement,-0.001,0,0.0
0,1460.0,528.0,4,27,blank_supplement,-0.001,0,0.0
0,1500.0,528.0,4,28,blank_supplement,-0.001,0,0.0
0,1540.0,528.0,4,29,blank_supplement,-0.001,0,0.0
0,1460.0,592.0,5,27,blank_supplement,-0.001,0,0.0
0,1500.0,592.0,5,28,blank_supplement,-0.001,0,0.0
0,1540.0,592.0,5,29,blank_supplement,-0.001,0,0.0
1,380.0,272.0,0,0,【,1.0,0,0.0
1,420.0,272.0,0,1,知,1.0,11,0.00046934334599138116
1,460.0,272.0,0,2,乎,1.0,7,0.0002986730383581516
1,500.0,272.0,0,3,】,1.0,7,0.0002986730383581516
1,540.0,272.0,0,4,董,1.0,5,0.00021333788454153688
1,580.0,272.0,0,5,明,1.0,10,0.00042667576908307376
1,620.0,272.0,0,6,珠,1.0,10,0.00042667576908307376
1,660.0,272.0,0,7,称,1.0,9,0.0003840081921747664
1,700.0,272.0,0,8,「,1.0,18,0.0007680163843495328
1,740.0,272.0,0,9,不,1.0,14,0.0005973460767163032
1,780.0,272.0,0,10,招,1.0,27,0.0011520245765242992
1,820.0,272.0,0,11,只,1.0,35,0.0014933651917907582
1,860.0,272.0,0,12,想,1.0,60,0.0025600546144984426
1,900.0,272.0,0,13,要,1.0,22,0.0009386866919827623
1,940.0,272.0,0,14,多,1.0,17,0.0007253488074412254
1,980.0,272.0,0,15,少,1.0,17,0.0007253488074412254
1,1020.0,272.0,0,16,工,1.0,21,0.0008960191150744549
1,1060.0,272.0,0,17,资,1.0,9,0.0003840081921747664
1,1100.0,272.0,0,18,的,1.0,2,8.533515381661475e-05
1,1140.0,272.0,0,19,，,1.0,2,8.533515381661475e-05
1,1180.0,272.0,0,20,希,1.0,5,0.00021333788454153688
1,1220.0,272.0,0,21,望,1.0,5,0.00021333788454153688
1,1260.0,272.0,0,22,年,1.0,4,0.0001706703076332295
1,1300.0,272.0,0,23,轻,1.0,5,0.00021333788454153688
1,1340.0,272.0,0,24,人,1.0,6,0.0002560054614498443
1,1380.0,272.0,0,25,知,1.0,21,0.0008960191150744549
1,1420.0,272.0,0,26,道,1.0,11,0.00046934334599138116
1,1460.0,272.0,0,27,自,1.0,2,8.533515381661475e-05
1,1500.0,272.0,0,28,己,1.0,0,0.0
1,1540.0,272.0,0,29,能,1.0,0,0.0
1,380.0,336.0,1,0,干,1.0,3,0.00012800273072492214
1,420.0,336.0,1,1,什,1.0,7,0.0002986730383581516
1,460.0,336.0,1,2,么,1.0,4,0.0001706703076332295
1,500.0,336.0,1,3,」,1.0,3,0.00012800273072492214
1,540.0,336.0,1,4,，,1.0,4,0.0001706703076332295
1,580.0,336.0,1,5,你,1.0,3,0.00012800273072492214
1,620.0,336.0,1,6,怎,1.0,22,0.0009386866919827623
1,660.0,336.0,1,7,么,1.0,26,0.001109356999615992
1,700.0,336.0,1,8,看,1.0,12,0.0005120109228996886
1,740.0,336.0,1,9,待,1.0,13,0.000554678499807996
1,780.0,336.0,1,10,这,1.0,3,0.00012800273072492214
1,820.0,336.0,1,11,一,1.0,0,0.0
1,860.0,336.0,1,12,言,1.0,0,0.0
1,900.0,336.0,1,13,论,1.0,2,8.533515381661475e-05
1,940.0,336.0,1,14,？,1.0,1,4.266757690830738e-05
1,380.0,400.0,2,0,【,1.0,0,0.0
1,420.0,400.0,2,1,知,1.0,0,0.0
1,460.0,400.0,2,2,乎,1.0,6,0.0002560054614498443
1,500.0,400.0,2,3,】,1.0,4,0.0001706703076332295
1,540.0,400.0,2,4,特,1.0,2,8.533515381661475e-05
1,580.0,400.0,2,5,朗,1.0,5,0.00021333788454153688
1,620.0,400.0,2,6,普,1.0,5,0.00021333788454153688
1,660.0,400.0,2,7,称,1.0,6,0.0002560054614498443
1,700.0,400.0,2,8,将,1.0,11,0.00046934334599138116
1,740.0,400.0,2,9,于,1.0,6,0.0002560054614498443
1,780.0,400.0,2,10,24,1.0,6,0.0002560054614498443
1,820.0,400.0,2,11,日,1.0,8,0.000341340615266459
1,860.0,400.0,2,12,自,1.0,4,0.0001706703076332295
1,900.0,400.0,2,13,首,1.0,1,4.266757690830738e-05
1,940.0,400.0,2,14,，,1.0,4,0.0001706703076332295
1,980.0,400.0,2,15,这,1.0,2,8.533515381661475e-05
1,1020.0,400.0,2,16,对,1.0,2,8.533515381661475e-05
1,1060.0,400.0,2,17,其,1.0,3,0.00012800273072492214
1,1100.0,400.0,2,18,政,1.0,2,8.533515381661475e-05
1,1140.0,400.0,2,19,治,1.0,7,0.0002986730383581516
1,1180.0,400.0,2,20,生,1.0,9,0.0003840081921747664
1,1220.0,400.0,2,21,涯,1.0,10,0.00042667576908307376
1,1260.0,400.0,2,22,意,1.0,13,0.000554678499807996
1,1300.0,400.0,2,23,味,1.0,0,0.0
1,1340.0,400.0,2,24,着,1.0,1,4.266757690830738e-05
1,1380.0,400.0,2,25,什,1.0,1,4.266757690830738e-05
1,1420.0,400.0,2,26,么,1.0,0,0.0
1,1460.0,400.0,2,27,？,1.0,3,0.00012800273072492214
1,1500.0,400.0,2,28,对,1.0,0,0.0
1,1540.0,400.0,2,29,美,1.0,0,0.0
1,380.0,464.0,3,0,政,1.0,1,4.266757690830738e-05
1,420.0,464.0,3,1,坛,1.0,4,0.0001706703076332295
1,460.0,464.0,3,2,有,1.0,11,0.00046934334599138116
1,500.0,464.0,3,3,何,1.0,4,0.0001706703076332295
1,540.0,464.0,3,4,影,1.0,3,0.00012800273072492214
1,580.0,464.0,3,5,响,1.0,1,4.266757690830738e-05
1,620.0,464.0,3,6,？,1.0,1,4.266757690830738e-05
1,380.0,528.0,4,0,【,1.0,0,0.0
1,420.0,528.0,4,1,知,1.0,0,0.0
1,460.0,528.0,4,2,乎,1.0,0,0.0
1,500.0,528.0,4,3,】,1.0,4,0.0001706703076332295
1,540.0,528.0,4,4,中,1.0,16,0.000682681230532918
1,580.0,528.0,4,5,国,1.0,11,0.00046934334599138116
1,620.0,528.0,4,6,房,1.0,14,0.0005973460767163032
1,660.0,528.0,4,7,地,1.0,16,0.000682681230532918
1,700.0,528.0,4,8,产,1.0,5,0.00021333788454153688
1,740.0,528.0,4,9,报,1.0,6,0.0002560054614498443
1,780.0,528.0,4,10,呼,1.0,6,0.0002560054614498443
1,820.0,528.0,4,11,吁,1.0,2,8.533515381661475e-05
1,860.0,528.0,4,12,允,1.0,7,0.0002986730383581516
1,900.0,528.0,4,13,许,1.0,5,0.00021333788454153688
1,940.0,528.0,4,14,开,1.0,2,8.533515381661475e-05
1,980.0,528.0,4,15,发,1.0,3,0.00012800273072492214
1,1020.0,528.0,4,16,商,1.0,11,0.00046934334599138116
1,1060.0,528.0,4,17,以,1.0,10,0.00042667576908307376
1,1100.0,528.0,4,18,降,1.0,4,0.0001706703076332295
1,1140.0,528.0,4,19,价,1.0,5,0.00021333788454153688
1,1180.0,528.0,4,20,促,1.0,3,0.00012800273072492214
1,1220.0,528.0,4,21,销,1.0,5,0.00021333788454153688
1,1260.0,528.0,4,22,的,1.0,0,0.0
1,1300.0,528.0,4,23,方,1.0,3,0.00012800273072492214
1,1340.0,528.0,4,24,式,1.0,2,8.533515381661475e-05
1,1380.0,528.0,4,25,展,1.0,1,4.266757690830738e-05
1,1420.0,528.0,4,26,开,1.0,3,0.00012800273072492214
1,1460.0,528.0,4,27,自,1.0,9,0.0003840081921747664
1,1500.0,528.0,4,28,救,1.0,0,0.0
1,1540.0,528.0,4,29,，,1.0,0,0.0
1,380.0,592.0,5,0,对,1.0,0,0.0
1,420.0,592.0,5,1,此,1.0,0,0.0
1,460.0,592.0,5,2,如,1.0,11,0.00046934334599138116
1,500.0,592.0,5,3,何,1.0,2,8.533515381661475e-05
1,540.0,592.0,5,4,解,1.0,1,4.266757690830738e-05
1,580.0,592.0,5,5,读,1.0,0,0.0
1,620.0,592.0,5,6,？,1.0,0,0.0
1,980.0,336.0,1,15,blank_supplement,-0.001,3,0.00012800273072492214
1,1020.0,336.0,1,16,blank_supplement,-0.001,3,0.00012800273072492214
1,1060.0,336.0,1,17,blank_supplement,-0.001,0,0.0
1,1100.0,336.0,1,18,blank_supplement,-0.001,1,4.266757690830738e-05
1,1140.0,336.0,1,19,blank_supplement,-0.001,1,4.266757690830738e-05
1,1180.0,336.0,1,20,blank_supplement,-0.001,0,0.0
1,1220.0,336.0,1,21,blank_supplement,-0.001,0,0.0
1,1260.0,336.0,1,22,blank_supplement,-0.001,1,4.266757690830738e-05
1,1300.0,336.0,1,23,blank_supplement,-0.001,0,0.0
1,1340.0,336.0,1,24,blank_supplement,-0.001,1,4.266757690830738e-05
1,1380.0,336.0,1,25,blank_supplement,-0.001,2,8.533515381661475e-05
1,1420.0,336.0,1,26,blank_supplement,-0.001,2,8.533515381661475e-05
1,1460.0,336.0,1,27,blank_supplement,-0.001,1,4.266757690830738e-05
1,1500.0,336.0,1,28,blank_supplement,-0.001,0,0.0
1,1540.0,336.0,1,29,blank_supplement,-0.001,0,0.0
1,660.0,464.0,3,7,blank_supplement,-0.001,7,0.0002986730383581516
1,700.0,464.0,3,8,blank_supplement,-0.001,8,0.000341340615266459
1,740.0,464.0,3,9,blank_supplement,-0.001,0,0.0
1,780.0,464.0,3,10,blank_supplement,-0.001,0,0.0
1,820.0,464.0,3,11,blank_supplement,-0.001,1,4.266757690830738e-05
1,860.0,464.0,3,12,blank_supplement,-0.001,5,0.00021333788454153688
1,900.0,464.0,3,13,blank_supplement,-0.001,0,0.0
1,940.0,464.0,3,14,blank_supplement,-0.001,0,0.0
1,980.0,464.0,3,15,blank_supplement,-0.001,1,4.266757690830738e-05
1,1020.0,464.0,3,16,blank_supplement,-0.001,0,0.0
1,1060.0,464.0,3,17,blank_supplement,-0.001,0,0.0
1,1100.0,464.0,3,18,blank_supplement,-0.001,0,0.0
1,1140.0,464.0,3,19,blank_supplement,-0.001,0,0.0
1,1180.0,464.0,3,20,blank_supplement,-0.001,0,0.0
1,1220.0,464.0,3,21,blank_supplement,-0.001,0,0.0
1,1260.0,464.0,3,22,blank_supplement,-0.001,0,0.0
1,1300.0,464.0,3,23,blank_supplement,-0.001,0,0.0
1,1340.0,464.0,3,24,blank_supplement,-0.001,0,0.0
1,1380.0,464.0,3,25,blank_supplement,-0.001,0,0.0
1,1420.0,464.0,3,26,blank_supplement,-0.001,1,4.266757690830738e-05
1,1460.0,464.0,3,27,blank_supplement,-0.001,1,4.266757690830738e-05
1,1500.0,464.0,3,28,blank_supplement,-0.001,0,0.0
1,1540.0,464.0,3,29,blank_supplement,-0.001,0,0.0
1,660.0,592.0,5,7,blank_supplement,-0.001,0,0.0
1,700.0,592.0,5,8,blank_supplement,-0.001,0,0.0
1,740.0,592.0,5,9,blank_supplement,-0.001,0,0.0
1,780.0,592.0,5,10,blank_supplement,-0.001,0,0.0
1,820.0,592.0,5,11,blank_supplement,-0.001,0,0.0
1,860.0,592.0,5,12,blank_supplement,-0.001,0,0.0
1,900.0,592.0,5,13,blank_supplement,-0.001,0,0.0
1,940.0,592.0,5,14,blank_supplement,-0.001,0,0.0
1,980.0,592.0,5,15,blank_supplement,-0.001,0,0.0
1,1020.0,592.0,5,16,blank_supplement,-0.001,1,4.266757690830738e-05
1,1060.0,592.0,5,17,blank_supplement,-0.001,0,0.0
1,1100.0,592.0,5,18,blank_supplement,-0.001,0,0.0
1,1140.0,592.0,5,19,blank_supplement,-0.001,0,0.0
1,1180.0,592.0,5,20,blank_supplement,-0.001,0,0.0
1,1220.0,592.0,5,21,blank_supplement,-0.001,0,0.0
1,1260.0,592.0,5,22,blank_supplement,-0.001,0,0.0
1,1300.0,592.0,5,23,blank_supplement,-0.001,1,4.266757690830738e-05
1,1340.0,592.0,5,24,blank_supplement,-0.001,0,0.0
1,1380.0,592.0,5,25,blank_supplement,-0.001,0,0.0
1,1420.0,592.0,5,26,blank_supplement,-0.001,0,0.0
1,1460.0,592.0,5,27,blank_supplement,-0.001,3,0.00012800273072492214
1,1500.0,592.0,5,28,blank_supplement,-0.001,0,0.0
1,1540.0,592.0,5,29,blank_supplement,-0.001,0,0.0
2,380.0,272.0,0,0,【,1.0,0,0.0
2,420.0,272.0,0,1,树,1.0,0,0.0
2,460.0,272.0,0,2,洞,1.0,2,8.533515381661475e-05
2,500.0,272.0,0,3,】,1.0,4,0.0001706703076332295
2,540.0,272.0,0,4,今,1.0,5,0.00021333788454153688
2,580.0,272.0,0,5,天,1.0,3,0.00012800273072492214
2,620.0,272.0,0,6,北,1.0,9,0.0003840081921747664
2,660.0,272.0,0,7,京,1.0,7,0.0002986730383581516
2,700.0,272.0,0,8,天,1.0,10,0.00042667576908307376
2,740.0,272.0,0,9,气,1.0,3,0.00012800273072492214
2,780.0,272.0,0,10,好,1.0,3,0.00012800273072492214
2,820.0,272.0,0,11,好,1.0,1,4.266757690830738e-05
2,860.0,272.0,0,12,，,1.0,1,4.266757690830738e-05
2,900.0,272.0,0,13,去,1.0,6,0.0002560054614498443
2,940.0,272.0,0,14,买,1.0,5,0.00021333788454153688
2,980.0,272.0,0,15,咖,1.0,3,0.00012800273072492214
2,1020.0,272.0,0,16,啡,1.0,6,0.0002560054614498443
2,1060.0,272.0,0,17,店,1.0,2,8.533515381661475e-05
2,1100.0,272.0,0,18,员,1.0,0,0.0
2,1140.0,272.0,0,19,说,1.0,3,0.00012800273072492214
2,1180.0,272.0,0,20,帮,1.0,5,0.00021333788454153688
2,1220.0,272.0,0,21,我,1.0,6,0.0002560054614498443
2,1260.0,272.0,0,22,用,1.0,12,0.0005120109228996886
2,1300.0,272.0,0,23,张,1.0,19,0.0008106839612578401
2,1340.0,272.0,0,24,券,1.0,15,0.0006400136536246106
2,1380.0,272.0,0,25,只,1.0,15,0.0006400136536246106
2,1420.0,272.0,0,26,花,1.0,18,0.0007680163843495328
2,1460.0,272.0,0,27,了,1.0,5,0.00021333788454153688
2,1500.0,272.0,0,28,六,1.0,0,0.0
2,1540.0,272.0,0,29,块,1.0,0,0.0
2,380.0,336.0,1,0,钱,1.0,0,0.0
2,420.0,336.0,1,1,，,1.0,0,0.0
2,460.0,336.0,1,2,没,1.0,0,0.0
2,500.0,336.0,1,3,有,1.0,0,0.0
2,540.0,336.0,1,4,对,1.0,15,0.0006400136536246106
2,580.0,336.0,1,5,象,1.0,6,0.0002560054614498443
2,620.0,336.0,1,6,的,1.0,5,0.00021333788454153688
2,660.0,336.0,1,7,七,1.0,11,0.00046934334599138116
2,700.0,336.0,1,8,夕,1.0,11,0.00046934334599138116
2,740.0,336.0,1,9,也,1.0,6,0.0002560054614498443
2,780.0,336.0,1,10,可,1.0,6,0.0002560054614498443
2,820.0,336.0,1,11,以,1.0,1,4.266757690830738e-05
2,860.0,336.0,1,12,很,1.0,0,0.0
2,900.0,336.0,1,13,开,1.0,3,0.00012800273072492214
2,940.0,336.0,1,14,心,1.0,2,8.533515381661475e-05
2,980.0,336.0,1,15,。,1.0,1,4.266757690830738e-05
2,380.0,400.0,2,0,【,1.0,0,0.0
2,420.0,400.0,2,1,树,1.0,0,0.0
2,460.0,400.0,2,2,洞,1.0,5,0.00021333788454153688
2,500.0,400.0,2,3,】,1.0,5,0.00021333788454153688
2,540.0,400.0,2,4,我,1.0,8,0.000341340615266459
2,580.0,400.0,2,5,也,1.0,9,0.0003840081921747664
2,620.0,400.0,2,6,不,1.0,9,0.0003840081921747664
2,660.0,400.0,2,7,知,1.0,11,0.00046934334599138116
2,700.0,400.0,2,8,道,1.0,1,4.266757690830738e-05
2,740.0,400.0,2,9,为,1.0,3,0.00012800273072492214
2,780.0,400.0,2,10,什,1.0,0,0.0
2,820.0,400.0,2,11,么,1.0,2,8.533515381661475e-05
2,860.0,400.0,2,12,，,1.0,2,8.533515381661475e-05
2,900.0,400.0,2,13,好,1.0,1,4.266757690830738e-05
2,940.0,400.0,2,14,像,1.0,5,0.00021333788454153688
2,980.0,400.0,2,15,特,1.0,2,8.533515381661475e-05
2,1020.0,400.0,2,16,别,1.0,2,8.533515381661475e-05
2,1060.0,400.0,2,17,招,1.0,10,0.00042667576908307376
2,1100.0,400.0,2,18,东,1.0,5,0.00021333788454153688
2,1140.0,400.0,2,19,北,1.0,5,0.00021333788454153688
2,1180.0,400.0,2,20,人,1.0,4,0.0001706703076332295
2,1220.0,400.0,2,21,喜,1.0,3,0.00012800273072492214
2,1260.0,400.0,2,22,欢,1.0,2,8.533515381661475e-05
2,1300.0,400.0,2,23,，,1.0,2,8.533515381661475e-05
2,1340.0,400.0,2,24,前,1.0,1,4.266757690830738e-05
2,1380.0,400.0,2,25,男,1.0,2,8.533515381661475e-05
